Customer Id,Customer City,Customer Country,Customer State,Department,Customer Zipcode
15260,Caguas,Puerto Rico,PR,Corporate,725
15277,Caguas,Puerto Rico,PR,Corporate,725
16125,San Juan,Puerto Rico,PR,Corporate,921
15151,Caguas,Puerto Rico,PR,Corporate,725
17092,Caguas,Puerto Rico,PR,Corporate,725
15240,Caguas,Puerto Rico,PR,Corporate,725
15204,Caguas,Puerto Rico,PR,Corporate,725
18583,Caguas,Puerto Rico,PR,Corporate,725
18529,Toa Baja,Puerto Rico,PR,Corporate,949
20286,Caguas,Puerto Rico,PR,Corporate,725
20196,Caguas,Puerto Rico,PR,Corporate,725
16266,Caguas,Puerto Rico,PR,Corporate,725
17753,Caguas,Puerto Rico,PR,Corporate,725
16337,Caguas,Puerto Rico,PR,Corporate,725
17807,Caguas,Puerto Rico,PR,Corporate,725
20356,Caguas,Puerto Rico,PR,Corporate,725
16317,Caguas,Puerto Rico,PR,Corporate,725
20372,Caguas,Puerto Rico,PR,Corporate,725
17050,Caguas,Puerto Rico,PR,Corporate,725
17032,Caguas,Puerto Rico,PR,Corporate,725
17876,Caguas,Puerto Rico,PR,Corporate,725
17229,Caguas,Puerto Rico,PR,Corporate,725
15252,Caguas,Puerto Rico,PR,Corporate,725
16315,Caguas,Puerto Rico,PR,Corporate,725
17857,Caguas,Puerto Rico,PR,Corporate,725
18271,Caguas,Puerto Rico,PR,Corporate,725
9947,Caguas,Puerto Rico,PR,Corporate,725
11266,Caguas,Puerto Rico,PR,Corporate,725
17686,Caguas,Puerto Rico,PR,Corporate,725
15994,Caguas,Puerto Rico,PR,Corporate,725
15992,Caguas,Puerto Rico,PR,Corporate,725
6382,Caguas,Puerto Rico,PR,Corporate,725
20629,Caguas,Puerto Rico,PR,Corporate,725
15519,Caguas,Puerto Rico,PR,Corporate,725
18660,Caguas,Puerto Rico,PR,Corporate,725
18728,Caguas,Puerto Rico,PR,Corporate,725
15397,Caguas,Puerto Rico,PR,Corporate,725
17173,Caguas,Puerto Rico,PR,Corporate,725
19918,Caguas,Puerto Rico,PR,Corporate,725
16111,Caguas,Puerto Rico,PR,Corporate,725
20164,Caguas,Puerto Rico,PR,Corporate,725
20250,Caguas,Puerto Rico,PR,Corporate,725
6627,Aguadilla,Puerto Rico,PR,Corporate,603
6437,Caguas,Puerto Rico,PR,Corporate,725
4315,Caguas,Puerto Rico,PR,Corporate,725
5508,Caguas,Puerto Rico,PR,Corporate,725
4773,Caguas,Puerto Rico,PR,Corporate,725
11003,Caguas,Puerto Rico,PR,Corporate,725
11445,Caguas,Puerto Rico,PR,Corporate,725
2935,Knoxville,USA,TN,Consumer,37922
13602,Las Vegas,USA,NV,Consumer,89117
14744,Austin,USA,TX,Consumer,78753
14743,Atlanta,USA,GA,Consumer,30331
4797,Pomona,USA,CA,Consumer,91767
11473,Elmhurst,USA,IL,Consumer,60126
12589,Hollywood,USA,FL,Consumer,33021
12917,Los Angeles,USA,CA,Consumer,90024
6332,West Covina,USA,CA,Consumer,91790
50,San Bernardino,USA,CA,Consumer,92410
966,Los Angeles,USA,CA,Consumer,90043
7817,West Lafayette,USA,IN,Consumer,47906
12030,Placentia,USA,CA,Consumer,92870
6933,Taylor,USA,MI,Consumer,48180
2690,Philadelphia,USA,PA,Consumer,19140
7939,South Ozone Park,USA,NY,Consumer,11420
10418,Brooklyn,USA,NY,Consumer,11209
2917,San Jose,USA,CA,Consumer,95125
11030,Fort Lauderdale,USA,FL,Consumer,33311
2825,Detroit,USA,MI,Consumer,48219
9826,Carmichael,USA,CA,Consumer,95608
1855,Santa Cruz,USA,CA,Consumer,95060
2931,New Braunfels,USA,TX,Consumer,78130
6530,Chicago,USA,IL,Consumer,60628
179,Los Angeles,USA,CA,Consumer,90033
9841,Kaneohe,USA,HI,Consumer,96744
12421,Middletown,USA,CT,Consumer,6457
4046,Wyandotte,USA,MI,Consumer,48192
8441,North Hollywood,USA,CA,Consumer,91605
7820,Fort Lauderdale,USA,FL,Consumer,33313
5411,Aurora,USA,CO,Consumer,80010
930,Mission Viejo,USA,CA,Consumer,92692
7772,Bronx,USA,NY,Consumer,10467
6420,Morganton,USA,NC,Consumer,28655
803,Miami,USA,FL,Consumer,33177
5903,Antioch,USA,TN,Consumer,37013
141,Brooklyn,USA,NY,Consumer,11203
11125,Las Vegas,USA,NV,Consumer,89119
5702,Tucson,USA,AZ,Consumer,85705
7205,Carrollton,USA,TX,Consumer,75006
7310,Saint Charles,USA,MO,Consumer,63301
420,Round Rock,USA,TX,Consumer,78664
8858,Los Angeles,USA,CA,Consumer,90043
2411,Richmond,USA,KY,Consumer,40475
18053,Long Beach,USA,CA,Consumer,90804
18088,El Centro,USA,CA,Consumer,92243
18052,Dallas,USA,TX,Consumer,75216
19197,Malden,USA,MA,Consumer,2148
19142,Elyria,USA,OH,Consumer,44035
16626,Woonsocket,USA,RI,Consumer,2895
16477,Madison,USA,WI,Consumer,53704
16493,Aurora,USA,CO,Consumer,80011
19258,Detroit,USA,MI,Consumer,48224
19167,Tucson,USA,AZ,Consumer,85706
16581,West Orange,USA,NJ,Consumer,7052
16508,Eugene,USA,OR,Consumer,97402
19219,Los Angeles,USA,CA,Consumer,90044
16561,Meridian,USA,ID,Consumer,83642
18809,Madera,USA,CA,Consumer,93638
15915,Brooklyn,USA,NY,Consumer,11215
15913,Wheeling,USA,WV,Consumer,26003
15697,Vacaville,USA,CA,Consumer,95687
15911,Augusta,USA,GA,Consumer,30907
18855,Silver Spring,USA,MD,Consumer,20906
18854,Salt Lake City,USA,UT,Consumer,84118
15758,Del Rio,USA,TX,Consumer,78840
15793,Lutz,USA,FL,Consumer,33549
15828,Los Angeles,USA,CA,Consumer,90032
15738,Salem,USA,OR,Consumer,97301
9592,Goose Creek,USA,SC,Consumer,29445
3467,Pacoima,USA,CA,Consumer,91331
16039,Longmont,USA,CO,Consumer,80501
20461,Kent,USA,WA,Consumer,98031
17737,Chicago,USA,IL,Consumer,60626
8083,New York,USA,NY,Consumer,10025
5947,Phoenix,USA,AZ,Consumer,85040
17376,Mesquite,USA,TX,Consumer,75150
17626,Yuma,USA,AZ,Consumer,85364
20602,Hamtramck,USA,MI,Consumer,48212
6148,Los Angeles,USA,CA,Consumer,90032
17464,Fayetteville,USA,NC,Consumer,28314
18312,Dallas,USA,TX,Consumer,75217
17936,Gardena,USA,CA,Consumer,90247
20455,San Jose,USA,CA,Consumer,95125
17693,San Diego,USA,CA,Consumer,92109
20597,Huntington Station,USA,NY,Consumer,11746
18415,Placentia,USA,CA,Consumer,92870
20686,San Jose,USA,CA,Consumer,95148
18414,Pasadena,USA,MD,Consumer,21122
20379,New York,USA,NY,Consumer,10031
10338,Chicago,USA,IL,Consumer,60624
18882,Orlando,USA,FL,Consumer,32822
17742,Fremont,USA,CA,Consumer,94539
3032,Jacksonville,USA,NC,Consumer,28540
20646,Bloomfield,USA,NJ,Consumer,7003
18501,New Bedford,USA,MA,Consumer,2740
17365,Riverside,USA,CA,Consumer,92507
17981,El Monte,USA,CA,Consumer,91732
20700,Augusta,USA,GA,Consumer,30907
18410,Detroit,USA,MI,Consumer,48224
5611,Virginia Beach,USA,VA,Consumer,23452
2726,Annapolis,USA,MD,Consumer,21401
15410,Chicago,USA,IL,Consumer,60643
15355,Raleigh,USA,NC,Consumer,27610
15445,North Tonawanda,USA,NY,Consumer,14120
15444,Salina,USA,KS,Consumer,67401
15335,Honolulu,USA,HI,Consumer,96822
15333,Waukegan,USA,IL,Consumer,60085
15584,Lynwood,USA,CA,Consumer,90262
15654,Staten Island,USA,NY,Consumer,10306
15508,Hampton,USA,VA,Consumer,23666
18706,Fargo,USA,ND,Consumer,58103
15648,Washington,USA,DC,Consumer,20020
10716,Lancaster,USA,OH,Consumer,43130
2967,Hollywood,USA,FL,Consumer,33025
3057,Chicago,USA,IL,Consumer,60621
669,San Jose,USA,CA,Consumer,95148
5365,Miami,USA,FL,Consumer,33161
10828,Tallahassee,USA,FL,Consumer,32308
8631,Marietta,USA,GA,Consumer,30066
10915,Dorchester Center,USA,MA,Consumer,2124
20081,Chicago,USA,IL,Consumer,60630
16115,New York,USA,NY,Consumer,10027
20115,Los Angeles,USA,CA,Consumer,90066
19970,Gardena,USA,CA,Consumer,90247
18625,Catonsville,USA,MD,Consumer,21228
17078,Greensboro,USA,NC,Consumer,27410
19014,Kent,USA,WA,Consumer,98031
18906,Normal,USA,IL,Consumer,61761
19012,Dallas,USA,TX,Consumer,75287
17075,Methuen,USA,MA,Consumer,1844
17847,Harvey,USA,IL,Consumer,60426
17883,Fullerton,USA,CA,Consumer,92833
18567,La Mesa,USA,CA,Consumer,91941
16251,Bloomfield,USA,NJ,Consumer,7003
17828,Phoenix,USA,AZ,Consumer,85022
15186,Bowling Green,USA,KY,Consumer,42101
15150,Gilroy,USA,CA,Consumer,95020
17827,Denver,USA,CO,Consumer,80219
18565,Encinitas,USA,CA,Consumer,92024
16104,Salem,USA,OR,Consumer,97301
20357,Ypsilanti,USA,MI,Consumer,48197
17177,Salina,USA,KS,Consumer,67401
20157,Brooklyn,USA,NY,Consumer,11236
18633,Longmont,USA,CO,Consumer,80501
16154,Las Vegas,USA,NV,Consumer,89103
20190,Bridgeton,USA,NJ,Consumer,8302
19992,Brooklyn,USA,NY,Consumer,11203
18131,Mission Viejo,USA,CA,Consumer,92692
18084,Compton,USA,CA,Consumer,90220
19259,Lockport,USA,NY,Consumer,14094
19109,Tonawanda,USA,NY,Consumer,14150
18848,Tempe,USA,AZ,Consumer,85283
9222,Fayetteville,USA,NC,Consumer,28314
8301,Baltimore,USA,MD,Consumer,21224
20409,Houston,USA,TX,Consumer,77083
11291,Brooklyn,USA,NY,Consumer,11233
18313,Martinsburg,USA,WV,Consumer,25401
18400,Hialeah,USA,FL,Consumer,33016
15580,Hialeah,USA,FL,Consumer,33016
10035,Lansdale,USA,PA,Consumer,19446
17887,Saint Peters,USA,MO,Consumer,63376
18639,Hollywood,USA,FL,Consumer,33024
19957,Fort Lauderdale,USA,FL,Consumer,33313
3874,Moreno Valley,USA,CA,Consumer,92557
7666,Pharr,USA,TX,Consumer,78577
4023,Round Rock,USA,TX,Consumer,78664
1192,Washington,USA,PA,Consumer,15301
1494,Bend,USA,OR,Consumer,97701
1519,San Diego,USA,CA,Consumer,92102
10112,Harvey,USA,IL,Consumer,60426
3213,Pekin,USA,IL,Consumer,61554
7516,Lynnwood,USA,WA,Consumer,98037
3988,Ballwin,USA,MO,Consumer,63021
11334,Quincy,USA,MA,Consumer,2169
7682,Brooklyn,USA,NY,Consumer,11207
2167,Los Angeles,USA,CA,Consumer,90018
3322,Del Rio,USA,TX,Consumer,78840
3967,Saint Paul,USA,MN,Consumer,55104
7581,Reno,USA,NV,Consumer,89502
8728,Raleigh,USA,NC,Consumer,27606
11547,Escondido,USA,CA,Consumer,92025
7300,New Bedford,USA,MA,Consumer,2740
10532,Columbus,USA,OH,Consumer,43229
3572,La Crosse,USA,WI,Consumer,54601
218,La Puente,USA,CA,Consumer,91744
8353,Mililani,USA,HI,Consumer,96789
9577,Columbia,USA,TN,Consumer,38401
1625,Chicago,USA,IL,Consumer,60614
12292,Spring Valley,USA,CA,Consumer,91977
68,Peoria,USA,AZ,Consumer,85345
1322,Memphis,USA,TN,Consumer,38128
1515,Massapequa,USA,NY,Consumer,11758
5669,Cerritos,USA,CA,Consumer,90703
11396,Hamilton,USA,OH,Consumer,45013
1313,Antioch,USA,TN,Consumer,37013
4189,Los Angeles,USA,CA,Consumer,90044
448,Modesto,USA,CA,Consumer,95351
99,Las Vegas,USA,NV,Consumer,89123
4217,Greenville,USA,NC,Consumer,27834
8504,Virginia Beach,USA,VA,Consumer,23462
9221,San Bernardino,USA,CA,Consumer,92404
48,Strongsville,USA,OH,Consumer,44136
2346,Mesquite,USA,TX,Consumer,75150
4353,Clementon,USA,NJ,Consumer,8021
1949,Washington,USA,DC,Consumer,20002
3409,Philadelphia,USA,PA,Consumer,19148
8636,Rome,USA,NY,Consumer,13440
5899,Brooklyn,USA,NY,Consumer,11235
10728,West Orange,USA,NJ,Consumer,7052
11598,Marietta,USA,GA,Consumer,30067
2193,Moline,USA,IL,Consumer,61265
11638,Brentwood,USA,NY,Consumer,11717
11762,Tampa,USA,FL,Consumer,33614
9439,Columbia,USA,SC,Consumer,29223
6077,Memphis,USA,TN,Consumer,38128
1301,Cerritos,USA,CA,Consumer,90703
14575,Los Angeles,USA,CA,Consumer,90043
14111,Sugar Land,USA,TX,Consumer,77478
13254,San Diego,USA,CA,Consumer,92104
13470,Merced,USA,CA,Consumer,95340
14325,Smyrna,USA,GA,Consumer,30080
14475,Brentwood,USA,NY,Consumer,11717
14563,Honolulu,USA,HI,Consumer,96816
13441,Brooklyn,USA,NY,Consumer,11207
14433,Hanford,USA,CA,Consumer,93230
13788,Lawrence,USA,MA,Consumer,1841
3245,Hayward,USA,CA,Consumer,94544
11069,Bronx,USA,NY,Consumer,10461
10539,Hollister,USA,CA,Consumer,95023
13957,Hawthorne,USA,CA,Consumer,90250
9246,Greensboro,USA,NC,Consumer,27410
12747,Austin,USA,TX,Consumer,78753
14809,Goose Creek,USA,SC,Consumer,29445
8542,Rowland Heights,USA,CA,Consumer,91748
12542,Napa,USA,CA,Consumer,94558
12540,Saint Paul,USA,MN,Consumer,55112
12587,Richmond,USA,TX,Consumer,77469
12898,Newark,USA,NJ,Consumer,7105
13127,Stafford,USA,VA,Consumer,22554
14580,Kenner,USA,LA,Consumer,70065
13060,Oceanside,USA,CA,Consumer,92057
9985,Philadelphia,USA,PA,Consumer,19134
62,Brooklyn,USA,NY,Consumer,11223
12721,Lancaster,USA,CA,Consumer,93535
12586,Union,USA,NJ,Consumer,7083
6438,Cincinnati,USA,OH,Consumer,45238
6676,Milwaukee,USA,WI,Consumer,53215
10730,Miami,USA,FL,Consumer,33147
9334,Tampa,USA,FL,Consumer,33624
5758,Huntington Beach,USA,CA,Consumer,92647
10050,Lockport,USA,NY,Consumer,14094
12098,San Jose,USA,CA,Consumer,95124
9470,Hanford,USA,CA,Consumer,93230
7896,Lindenhurst,USA,NY,Consumer,11757
2401,Union City,USA,CA,Consumer,94587
5233,Houston,USA,TX,Consumer,77081
747,Paramount,USA,CA,Consumer,90723
18041,Wichita,USA,KS,Consumer,67212
19064,Fontana,USA,CA,Consumer,92336
19097,Massillon,USA,OH,Consumer,44646
6501,Fairfield,USA,OH,Consumer,45014
7577,North Richland Hills,USA,TX,Consumer,76180
17943,Las Cruces,USA,NM,Consumer,88005
4571,San Pedro,USA,CA,Consumer,90731
8064,Oxnard,USA,CA,Consumer,93030
17458,Carmichael,USA,CA,Consumer,95608
17296,Chino,USA,CA,Consumer,91710
2172,West Haven,USA,CT,Consumer,6516
20645,Pomona,USA,CA,Consumer,91766
237,San Jose,USA,CA,Consumer,95148
15303,Van Nuys,USA,CA,Consumer,91405
15528,Albuquerque,USA,NM,Consumer,87112
15325,Hialeah,USA,FL,Consumer,33010
8389,Perth Amboy,USA,NJ,Consumer,8861
8566,Brooklyn,USA,NY,Consumer,11218
17528,Salem,USA,OR,Consumer,97303
16114,Brooklyn,USA,NY,Consumer,11226
20346,Orlando,USA,FL,Consumer,32825
20345,San Antonio,USA,TX,Consumer,78228
17130,Austin,USA,TX,Consumer,78753
16289,South Richmond Hill,USA,NY,Consumer,11419
16249,Brooklyn,USA,NY,Consumer,11201
16230,Manchester,USA,CT,Consumer,6040
20010,San Francisco,USA,CA,Consumer,94109
18443,Madera,USA,CA,Consumer,93638
15944,Escondido,USA,CA,Consumer,92027
17656,Oceanside,USA,CA,Consumer,92056
17674,Brooklyn,USA,NY,Consumer,11218
16296,San Antonio,USA,TX,Consumer,78250
19967,San Diego,USA,CA,Consumer,92113
17053,Brooklyn,USA,NY,Consumer,11206
9309,Princeton,USA,NJ,Consumer,8540
3386,Laredo,USA,TX,Consumer,78040
8040,Paramount,USA,CA,Consumer,90723
4918,Hickory,USA,NC,Consumer,28601
6534,Massillon,USA,OH,Consumer,44646
6938,Albuquerque,USA,NM,Consumer,87112
2165,Louisville,USA,KY,Consumer,40214
7539,Canyon Country,USA,CA,Consumer,91351
4721,Chicago,USA,IL,Consumer,60629
3016,Denver,USA,CO,Consumer,80231
5823,Lancaster,USA,PA,Consumer,17603
910,Hilliard,USA,OH,Consumer,43026
9963,Brownsville,USA,TX,Consumer,78521
399,Las Vegas,USA,NV,Consumer,89103
9550,Dallas,USA,TX,Consumer,75228
7137,Daly City,USA,CA,Consumer,94015
9996,La Habra,USA,CA,Consumer,90631
3118,Jacksonville,USA,NC,Corporate,28540
1256,West Covina,USA,CA,Corporate,91790
7899,Bowling Green,USA,KY,Corporate,42101
2818,Michigan City,USA,IN,Corporate,46360
10463,Lancaster,USA,PA,Corporate,17601
6495,San Bernardino,USA,CA,Corporate,92410
144,Bronx,USA,NY,Corporate,10462
6640,Eugene,USA,OR,Corporate,97405
13292,Fountain Valley,USA,CA,Corporate,92708
14686,New York,USA,NY,Corporate,10040
8164,Carrollton,USA,TX,Corporate,75006
13131,Roswell,USA,NM,Corporate,88201
13454,Metairie,USA,LA,Corporate,70003
14413,Los Angeles,USA,CA,Corporate,90026
14520,Compton,USA,CA,Corporate,90221
13019,San Marcos,USA,TX,Corporate,78666
14181,Rowland Heights,USA,CA,Corporate,91748
13126,Salt Lake City,USA,UT,Corporate,84118
14534,Raleigh,USA,NC,Corporate,27606
14659,Virginia Beach,USA,VA,Corporate,23452
14376,Albuquerque,USA,NM,Corporate,87112
13087,Santa Fe,USA,NM,Corporate,87505
14085,New Brunswick,USA,NJ,Corporate,8901
14247,Detroit,USA,MI,Corporate,48205
14457,West Jordan,USA,UT,Corporate,84084
13426,Merced,USA,CA,Corporate,95340
13389,Philadelphia,USA,PA,Corporate,19140
13388,Hesperia,USA,CA,Corporate,92345
13118,Salinas,USA,CA,Corporate,93906
14064,Phoenix,USA,AZ,Corporate,85022
13495,Jacksonville,USA,FL,Corporate,32225
13530,Bloomfield,USA,NJ,Corporate,7003
14386,New Bedford,USA,MA,Corporate,2740
14116,Bloomfield,USA,NJ,Corporate,7003
14186,La Mesa,USA,CA,Corporate,91941
14114,West Chester,USA,PA,Corporate,19380
14595,North Richland Hills,USA,TX,Corporate,76180
4923,Aurora,USA,IL,Corporate,60504
362,Diamond Bar,USA,CA,Corporate,91765
13699,Ontario,USA,CA,Corporate,91764
13555,North Richland Hills,USA,TX,Corporate,76180
12761,Washington,USA,DC,Corporate,20019
12815,Wyandotte,USA,MI,Corporate,48192
1549,Oregon City,USA,OR,Corporate,97045
13949,North Hills,USA,CA,Corporate,91343
13985,Oregon City,USA,OR,Corporate,97045
5057,Indianapolis,USA,IN,Corporate,46226
13876,Bakersfield,USA,CA,Corporate,93309
11304,Santa Cruz,USA,CA,Corporate,95060
13713,Beloit,USA,WI,Corporate,53511
10985,Strongsville,USA,OH,Corporate,44136
12775,Long Beach,USA,CA,Corporate,90805
13910,Milpitas,USA,CA,Corporate,95035
10266,Cleveland,USA,OH,Corporate,44102
14796,San Antonio,USA,TX,Corporate,78223
756,Peabody,USA,MA,Corporate,1960
12750,Milwaukee,USA,WI,Corporate,53215
6842,San Diego,USA,CA,Corporate,92102
13558,Pico Rivera,USA,CA,Corporate,90660
9672,Meridian,USA,ID,Corporate,83642
13539,Mentor,USA,OH,Corporate,44060
9233,Des Plaines,USA,IL,Corporate,60016
13556,Danbury,USA,CT,Corporate,6810
10304,Chicago,USA,IL,Corporate,60647
11427,Huntington Park,USA,CA,Corporate,90255
654,Orange Park,USA,FL,Corporate,32073
12451,Fontana,USA,CA,Corporate,92336
12629,Gaithersburg,USA,MD,Corporate,20878
12700,Goleta,USA,CA,Corporate,93117
12482,Freeport,USA,NY,Corporate,11520
12554,Ogden,USA,UT,Corporate,84404
12517,Ithaca,USA,NY,Corporate,14850
12444,Lawrence,USA,MA,Corporate,1841
12569,Brooklyn,USA,NY,Corporate,11219
12639,Phoenix,USA,AZ,Corporate,85033
12727,Bristol,USA,CT,Corporate,6010
12493,Baltimore,USA,MD,Corporate,21229
12743,Baltimore,USA,MD,Corporate,21206
12508,Vista,USA,CA,Corporate,92084
12562,Amarillo,USA,TX,Corporate,79109
12454,Martinez,USA,CA,Corporate,94553
12544,Bronx,USA,NY,Corporate,10462
12950,La Habra,USA,CA,Corporate,90631
14972,Los Angeles,USA,CA,Corporate,90044
12927,Henderson,USA,NV,Corporate,89014
12889,Lancaster,USA,SC,Corporate,29720
15107,Portland,USA,OR,Corporate,97223
7760,New Orleans,USA,LA,Corporate,70117
2082,Norcross,USA,GA,Corporate,30093
9015,Tampa,USA,FL,Corporate,33614
6381,Roseville,USA,MI,Corporate,48066
10246,Bronx,USA,NY,Corporate,10473
11831,North Las Vegas,USA,NV,Corporate,89030
11918,Brooklyn,USA,NY,Corporate,11207
2024,Poway,USA,CA,Corporate,92064
157,Citrus Heights,USA,CA,Corporate,95610
5029,Honolulu,USA,HI,Corporate,96822
903,San Jose,USA,CA,Corporate,95125
7238,Honolulu,USA,HI,Corporate,96816
7332,Fond Du Lac,USA,WI,Corporate,54935
1217,Chicago,USA,IL,Corporate,60660
1866,Buffalo,USA,NY,Corporate,14221
5816,Chicago,USA,IL,Corporate,60645
5512,Endicott,USA,NY,Corporate,13760
5428,La Crosse,USA,WI,Corporate,54601
7085,Longview,USA,WA,Corporate,98632
11351,Tempe,USA,AZ,Corporate,85283
10354,Tucson,USA,AZ,Corporate,85705
8568,Escondido,USA,CA,Corporate,92027
4285,Compton,USA,CA,Corporate,90221
19235,Brooklyn,USA,NY,Corporate,11218
17471,Jacksonville,USA,NC,Corporate,28540
20653,Rowland Heights,USA,CA,Corporate,91748
1061,Norcross,USA,GA,Corporate,30093
18582,La Mesa,USA,CA,Corporate,91941
18046,Denver,USA,CO,Corporate,80231
18240,Escondido,USA,CA,Corporate,92026
18269,Olathe,USA,KS,Corporate,66062
18268,Brooklyn,USA,NY,Corporate,11226
19053,Round Rock,USA,TX,Corporate,78664
16484,Lockport,USA,IL,Corporate,60441
19050,New York,USA,NY,Corporate,10021
19247,Greenville,USA,NC,Corporate,27834
16402,Brooklyn,USA,NY,Corporate,11236
19094,Pawtucket,USA,RI,Corporate,2860
19146,Elgin,USA,IL,Corporate,60123
16523,Los Angeles,USA,CA,Corporate,90027
15862,Fort Lauderdale,USA,FL,Corporate,33312
18826,Pompano Beach,USA,FL,Corporate,33068
15716,Pawtucket,USA,RI,Corporate,2860
15860,Clementon,USA,NJ,Corporate,8021
15858,Atlanta,USA,GA,Corporate,30318
18750,Los Angeles,USA,CA,Corporate,90065
15888,Hialeah,USA,FL,Corporate,33016
18816,Irving,USA,TX,Corporate,75061
8035,Pacoima,USA,CA,Corporate,91331
9460,Fairfield,USA,OH,Corporate,45014
17327,Long Beach,USA,CA,Corporate,90804
20626,San Pedro,USA,CA,Corporate,90731
20464,Las Vegas,USA,NV,Corporate,89119
20445,Ogden,USA,UT,Corporate,84404
6042,El Paso,USA,TX,Corporate,79912
17905,Danbury,USA,CT,Corporate,6810
18317,Kailua,USA,HI,Corporate,96734
16002,Chicago,USA,IL,Corporate,60640
18877,Columbia,USA,MO,Corporate,65203
17343,Scottsdale,USA,AZ,Corporate,85254
15965,Endicott,USA,NY,Corporate,13760
8449,Pompano Beach,USA,FL,Corporate,33068
18297,Henrico,USA,VA,Corporate,23233
18332,Salem,USA,OR,Corporate,97301
20711,Stone Mountain,USA,GA,Corporate,30083
16034,Tucson,USA,AZ,Corporate,85719
16016,Palatine,USA,IL,Corporate,60067
15998,Annandale,USA,VA,Corporate,22003
20728,Chula Vista,USA,CA,Corporate,91910
17501,Hamtramck,USA,MI,Corporate,48212
20601,Washington,USA,DC,Corporate,20009
17462,Albuquerque,USA,NM,Corporate,87120
2832,Honolulu,USA,HI,Corporate,96822
20472,New Braunfels,USA,TX,Corporate,78130
18023,Atlanta,USA,GA,Corporate,30349
17951,Chicago,USA,IL,Corporate,60624
20525,Cleveland,USA,OH,Corporate,44105
15938,Antioch,USA,CA,Corporate,94509
8956,Salina,USA,KS,Corporate,67401
16010,Salt Lake City,USA,UT,Corporate,84119
466,Bronx,USA,NY,Corporate,10466
17984,Martinsburg,USA,WV,Corporate,25401
17512,Riverside,USA,CA,Corporate,92503
1376,Brooklyn,USA,NY,Corporate,11226
8601,Lutz,USA,FL,Corporate,33549
20627,Washington,USA,DC,Corporate,20009
12148,Tempe,USA,AZ,Corporate,85283
15395,Chicago,USA,IL,Corporate,60608
15646,Escondido,USA,CA,Corporate,92026
15609,Daly City,USA,CA,Corporate,94014
15375,Morrisville,USA,PA,Corporate,19067
15478,Orange Park,USA,FL,Corporate,32073
15658,Lakewood,USA,NJ,Corporate,8701
18673,Los Angeles,USA,CA,Corporate,90032
15546,Irwin,USA,PA,Corporate,15642
18688,Huntington Beach,USA,CA,Corporate,92646
15562,Fountain Valley,USA,CA,Corporate,92708
18723,Compton,USA,CA,Corporate,90220
15651,El Paso,USA,TX,Corporate,79936
15416,Marietta,USA,GA,Corporate,30066
4365,Mission Viejo,USA,CA,Corporate,92692
721,Lancaster,USA,SC,Corporate,29720
17592,Apex,USA,NC,Corporate,27502
19793,Hamilton,USA,OH,Corporate,45013
16314,Orlando,USA,FL,Corporate,32822
18947,Eugene,USA,OR,Corporate,97405
17782,Phoenix,USA,AZ,Corporate,85032
19953,Aurora,USA,CO,Corporate,80012
20223,Tucson,USA,AZ,Corporate,85706
17853,Chicago,USA,IL,Corporate,60626
17080,Doylestown,USA,PA,Corporate,18901
20238,North Hollywood,USA,CA,Corporate,91605
17132,Tustin,USA,CA,Corporate,92780
19806,San Antonio,USA,TX,Corporate,78223
20022,Far Rockaway,USA,NY,Corporate,11691
19931,Wyandotte,USA,MI,Corporate,48192
20165,South Ozone Park,USA,NY,Corporate,11420
20021,South San Francisco,USA,CA,Corporate,94080
15172,Mount Pleasant,USA,MI,Corporate,48858
16236,Germantown,USA,MD,Corporate,20874
19787,Piscataway,USA,NJ,Corporate,8854
19768,Visalia,USA,CA,Corporate,93277
18941,El Paso,USA,TX,Corporate,79936
17094,Dallas,USA,TX,Corporate,75216
18569,Washington,USA,DC,Corporate,20011
16361,Brooklyn,USA,NY,Corporate,11219
20019,Modesto,USA,CA,Corporate,95350
15259,Chicago,USA,IL,Corporate,60626
19998,Mission Viejo,USA,CA,Corporate,92691
20016,Morrisville,USA,PA,Corporate,19067
18899,Los Angeles,USA,CA,Corporate,90024
15146,Albuquerque,USA,NM,Corporate,87111
16336,Moline,USA,IL,Corporate,61265
20283,Lilburn,USA,GA,Corporate,30047
15289,Fullerton,USA,CA,Corporate,92833
18561,Aurora,USA,CO,Corporate,80012
18915,Palo Alto,USA,CA,Corporate,94303
16334,Martinsburg,USA,WV,Corporate,25401
16100,Virginia Beach,USA,VA,Corporate,23455
17858,Fountain Valley,USA,CA,Corporate,92708
15251,Lakewood,USA,NJ,Corporate,8701
273,Jamaica,USA,NY,Corporate,11435
3805,Quincy,USA,MA,Corporate,2169
677,Waukegan,USA,IL,Corporate,60085
4004,Pacoima,USA,CA,Corporate,91331
3007,Chicago,USA,IL,Corporate,60629
7773,La Crosse,USA,WI,Corporate,54601
4577,Arlington,USA,VA,Corporate,22204
11022,Bronx,USA,NY,Corporate,10460
11577,Ypsilanti,USA,MI,Corporate,48197
885,Chesapeake,USA,VA,Corporate,23320
11152,Mchenry,USA,IL,Corporate,60050
11854,New York,USA,NY,Corporate,10016
10004,Saginaw,USA,MI,Corporate,48601
12353,Hollywood,USA,FL,Corporate,33021
9873,Chesapeake,USA,VA,Corporate,23322
2206,Lancaster,USA,CA,Corporate,93536
11188,New York,USA,NY,Corporate,10040
3564,North Las Vegas,USA,NV,Corporate,89030
